room_type,required_car_parking_spaces,special_requests,rate,total_guests,hotel_type,parking,restaurant,pool_and_spa,avg_review,cancelled_last_30_days,advance_reservation_days,board_FB,board_SC,distribution_channel_Direct,distribution_channel_TA/TO,country_POR,country_SPA,market_segment_Complementary,market_segment_Direct,market_segment_Leisure
1,0,1,-0.3403795697797725,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.6797975868673658,0,0,0,1,0,0,0,0,1
0,0,1,-1.0165252237256508,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.115071800749932,0,0,0,1,0,0,0,0,1
0,0,1,-1.0165252237256508,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.115071800749932,0,0,0,1,0,0,0,0,1
1,0,1,-1.0337498698428456,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.115071800749932,0,1,0,1,0,0,0,0,1
0,0,1,2.166276203347976,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.28839885851467184,0,0,0,1,0,0,0,0,1
1,0,1,0.6880257560319342,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.5473228261204979,0,0,0,1,0,0,0,0,1
0,0,1,2.1850667263849157,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.0552737147749887,0,0,0,1,0,0,0,0,1
0,0,1,1.2492986791453213,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.266471527317781,0,0,0,1,0,0,0,0,1
0,0,1,1.2492986791453213,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.266471527317781,0,0,0,1,0,0,0,0,1
1,0,1,2.3147213353397986,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.3012982704477432,0,1,0,1,0,0,0,0,1
1,0,1,1.1985642669455843,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.7524742616392904,0,1,0,1,0,0,0,0,1
0,0,1,1.3620418173669593,2.263766307557024,1,0,0,0,-0.17838557491573748,0,0.7524742616392904,0,0,0,1,0,0,0,0,1
1,0,1,0.5200926042608831,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.4397985850825209,0,1,0,1,0,0,0,0,1
1,0,1,-0.10111357644274115,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.5154984483664454,0,0,0,1,0,0,0,0,1
1,0,1,2.3147213353397986,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.5283978602995167,0,1,0,1,0,0,0,0,1
1,0,1,1.7566428011426911,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.3012982704477432,0,1,0,1,0,0,0,0,1
1,0,1,0.28722389965401146,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.40194865344055863,0,0,0,1,0,0,0,0,1
1,0,1,-0.4756713356457381,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.6010745350714414,0,1,0,1,0,0,0,0,1
1,0,1,1.0914582856350281,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.8470990907441961,0,0,0,1,0,0,0,0,1
1,0,1,0.8509395907622008,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.34517375597761524,0,1,0,1,0,0,0,0,1
1,0,1,0.09931866928461504,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.36409872179859637,0,1,0,1,0,0,0,0,1
1,0,1,0.09931866928461504,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.36409872179859637,0,1,0,1,0,0,0,0,1
1,0,1,-0.29528231449111747,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.2096966298548377,0,0,0,1,0,0,0,0,1
1,0,1,1.2893224932140026,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.45872355090350203,0,0,0,1,0,0,0,0,1
1,0,1,1.9088460377419028,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.263448338805781,0,0,0,1,0,0,0,0,1
1,0,1,0.08240719855136908,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.850122279256196,0,1,0,1,0,0,0,0,1
1,0,1,1.7622799580537736,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.7524742616392904,0,0,0,1,0,0,0,0,1
1,0,1,1.7622799580537736,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.7524742616392904,0,0,0,1,0,0,0,0,1
1,0,1,1.7622799580537736,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.0174237831330264,0,0,0,1,0,0,0,0,1
1,0,1,0.8509395907622008,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.34517375597761524,0,1,0,1,0,0,0,0,1
1,0,1,2.579667710160648,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.1877484755218566,0,0,0,1,0,0,0,0,1
0,0,1,1.2267500515009937,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.042374302841917136,0,0,0,1,0,0,0,0,1
1,0,1,0.42063661321628265,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.3959230995526488,0,0,0,1,0,0,0,0,1
0,0,1,1.2267500515009937,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.05225052626298853,0,0,0,1,0,0,0,0,1
1,0,1,-1.0337498698428456,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.7365724843303092,0,1,0,1,0,0,0,0,1
1,0,1,0.537701571736417,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.23162396105172847,0,1,0,1,0,0,0,0,1
1,0,1,1.6651955890295855,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.6101232774713511,0,1,0,1,0,0,0,0,1
0,0,1,1.9783709729785794,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.0333255604420074,0,0,0,1,0,0,0,0,1
1,0,1,-1.0337498698428456,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.698722552688347,0,1,0,1,0,0,0,0,1
1,0,1,0.6404857327484766,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.7554974501512903,0,1,0,1,0,0,0,0,1
0,0,1,1.2267500515009937,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.1468753553678942,0,0,0,1,0,0,0,0,1
0,0,1,0.28722389965401146,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.09914920030486053,0,0,0,1,0,0,0,0,1
0,0,1,1.6025605122397866,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.40194865344055863,0,0,0,1,0,0,0,0,1
1,0,1,1.156849305803578,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.260425150293781,0,0,0,1,0,0,0,0,1
0,0,1,0.8096004400809335,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.6010745350714414,0,0,0,1,0,0,0,0,1
0,0,1,1.2267500515009937,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.6290482432923322,0,0,0,1,0,0,0,0,1
0,0,1,0.7926889693476885,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.982597040003064,0,0,0,1,0,0,0,0,1
0,0,1,2.0159520190524587,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.828174124923215,0,0,0,1,0,0,0,0,1
1,0,1,0.6630343603928044,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.7804479698601813,0,0,0,1,0,0,0,0,1
1,0,1,2.917897124825562,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.5344234141874266,0,0,0,1,0,0,0,0,1
1,0,1,0.7757774986144422,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.40194865344055863,0,1,0,1,0,0,0,0,1
1,0,1,0.5277425945268388,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.2096966298548377,0,0,0,1,0,0,0,0,1
1,0,1,0.6630343603928044,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.7993729356811624,0,0,0,1,0,0,0,0,1
1,0,1,-0.68988329826685,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.45872355090350203,0,0,0,1,0,0,0,0,1
1,0,1,0.6066627912819854,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.3361250135777055,0,0,0,1,0,0,0,0,1
1,0,1,1.1591041685680108,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.133996766570913,0,0,0,1,0,0,0,0,1
1,0,1,2.624702330372514,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.0552737147749887,0,1,0,1,0,0,0,0,1
0,0,1,0.40623054555462923,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.6101232774713511,0,0,0,1,0,0,0,0,1
1,0,1,1.0388448211315973,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.4397985850825209,0,0,0,1,0,0,0,0,1
1,0,1,0.9135120324752098,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.3830236876195775,0,0,0,1,0,0,0,0,1
1,0,1,0.7819783712166324,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.6290482432923322,0,1,0,1,0,0,0,0,1
1,0,1,0.6630343603928044,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.17484906358878508,0,1,0,1,0,0,0,0,1
1,0,1,0.6630343603928044,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.3262487901566341,0,1,0,1,0,0,0,0,1
1,0,1,0.26843337661707184,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.7524742616392904,0,1,0,1,0,0,0,0,1
1,0,1,0.26843337661707184,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.7146243299973282,0,1,0,1,0,0,0,0,1
1,0,1,0.5200926042608831,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.17484906358878508,0,1,0,1,0,0,0,0,1
1,0,1,1.790465742609183,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.3830236876195775,0,0,0,1,0,0,0,0,1
1,0,1,1.4146552818703901,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.307323824335653,0,1,0,1,0,0,0,0,1
1,0,1,0.7194059295036233,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.4965734825454643,0,1,0,1,0,0,0,0,1
1,0,1,1.790465742609183,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.3830236876195775,0,1,0,1,0,0,0,0,1
1,0,1,1.790465742609183,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.3830236876195775,0,1,0,1,0,0,0,0,1
1,0,1,0.16195374607441385,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.5722733458293888,0,1,0,1,0,0,0,0,1
1,0,1,0.16195374607441385,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.34517375597761524,0,0,0,1,0,0,0,0,1
1,0,1,1.1641149747111947,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.8311973134352149,0,1,0,1,0,0,0,0,1
1,0,1,1.0388448211315973,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.307323824335653,0,1,0,1,0,0,0,0,1
0,0,1,1.4146552818703901,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.3830236876195775,0,0,0,1,0,0,0,0,1
1,0,1,1.0388448211315973,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.3830236876195775,0,1,0,1,0,0,0,0,1
1,0,1,2.416816510507171,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.7047481065762567,0,1,0,1,0,0,0,0,1
0,0,1,2.291608992004363,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.59119831165037,0,0,0,1,0,0,0,0,1
1,0,1,1.4146552818703901,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.7047481065762567,0,1,0,1,0,0,0,0,1
1,0,1,1.1591041685680108,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.4905479286575545,0,0,0,1,0,0,0,0,1
0,0,1,1.6025605122397866,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.1369991319468228,0,0,0,1,0,0,0,0,1
0,0,1,1.6777226043875453,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.3202232362687243,0,0,0,1,0,0,0,0,1
1,0,1,0.7883671490491917,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.3262487901566341,0,1,0,1,0,0,0,0,1
0,0,1,1.352082840157381,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.3262487901566341,0,0,0,1,0,0,0,0,1
0,0,1,1.6777226043875453,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.6040977235834413,0,0,0,1,0,0,0,0,1
1,0,1,1.9595804499416398,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.6101232774713511,0,0,0,1,0,0,0,0,1
1,0,1,0.26843337661707184,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.3202232362687243,0,1,0,1,0,0,0,0,1
0,0,1,1.0294495596131275,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.6578494325343848,0,0,0,1,0,0,0,0,1
1,0,1,0.3078934749946448,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.2475465614968,0,1,0,1,0,0,0,0,1
1,0,1,1.5086078970550882,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.6040977235834413,0,1,0,1,0,0,0,0,1
1,0,1,0.6066627912819854,2.263766307557024,1,0,0,0,-0.17838557491573748,0,1.2255984071638186,0,0,0,1,0,0,0,0,1
1,0,1,0.944892205946899,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.6010745350714414,0,1,0,1,0,0,0,0,1
1,0,1,0.944892205946899,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.6010745350714414,0,1,0,1,0,0,0,0,1
1,0,1,-0.12616760715866068,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.282373304626762,0,0,0,1,0,0,0,0,1
1,0,1,0.6066627912819854,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.2255984071638186,0,0,0,1,0,0,0,0,1
0,0,1,0.7757774986144422,2.263766307557024,1,0,0,0,-0.17838557491573748,0,1.2255984071638186,0,0,0,1,0,0,0,0,1
1,0,1,0.944892205946899,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.6010745350714414,0,1,0,1,0,0,0,0,1
1,0,1,0.6066627912819854,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.2066734413428377,0,0,0,1,0,0,0,0,1
1,0,1,-0.32910525595760887,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.1498985438798943,0,1,0,1,0,0,0,0,1
1,0,1,-0.025951484294982577,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.09010045790495079,0,1,0,1,0,0,0,0,1
0,0,1,0.3473535733722185,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.1498985438798943,0,0,0,1,0,0,0,0,1
1,0,1,-0.32910525595760887,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.1498985438798943,0,1,0,1,0,0,0,0,1
0,0,1,0.3473535733722185,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.1498985438798943,0,0,0,1,0,0,0,0,1
1,0,1,0.5200926042608831,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.10902542372593192,0,1,0,1,0,0,0,0,1
0,0,1,-0.6209847137980713,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.4496748085035923,0,0,0,1,0,0,0,0,1
1,0,1,-0.025951484294982577,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.09010045790495079,0,1,0,1,0,0,0,0,1
1,0,1,-0.32910525595760887,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.1498985438798943,0,1,0,1,0,0,0,0,1
1,0,1,0.04294710017379611,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.1877484755218566,0,0,0,1,0,0,0,0,1
1,0,1,1.982129077585967,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.0393719374660075,0,1,0,1,0,0,0,0,1
0,0,1,0.3633255179536169,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.133996766570913,0,0,0,1,0,0,0,0,1
1,0,1,-0.32910525595760887,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.1498985438798943,0,1,0,1,0,0,0,0,1
1,0,1,-0.32910525595760887,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.1498985438798943,0,1,0,1,0,0,0,0,1
1,0,1,-0.025951484294982577,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.09010045790495079,0,1,0,1,0,0,0,0,1
0,0,1,1.3207026666856918,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.10902542372593192,0,0,0,1,0,0,0,0,1
0,0,1,0.5878722682450458,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.398946288064649,0,0,0,1,0,0,0,0,1
1,0,1,0.7569869755775026,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.12795038954691307,0,1,0,1,0,0,0,0,1
1,0,1,-0.4136626096238373,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.4716229628365733,0,1,0,1,0,0,0,0,1
1,0,1,3.105802355194958,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.2793501161147621,0,1,0,1,0,0,0,0,1
0,0,1,-0.6209847137980713,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.260425150293781,0,0,0,1,0,0,0,0,1
1,0,1,0.6630343603928044,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.15592409776780394,0,1,0,1,0,0,0,0,1
1,0,1,0.9110692644804078,2.263766307557024,1,0,0,0,-0.17838557491573748,0,1.5851727577624601,0,0,0,1,0,0,0,0,1
1,0,1,0.7883671490491917,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.17484906358878508,0,1,0,1,0,0,0,0,1
1,0,1,1.1641776097879846,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.1369991319468228,0,0,0,1,0,0,0,0,1
1,0,1,-0.025951484294982577,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.0333255604420074,0,1,0,1,0,0,0,0,1
1,0,1,-0.025951484294982577,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.0333255604420074,0,1,0,1,0,0,0,0,1
1,0,1,-0.025951484294982577,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.0333255604420074,0,1,0,1,0,0,0,0,1
0,0,1,0.5200926042608831,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.8660240565651772,0,0,0,1,0,0,0,0,1
1,0,1,2.2915463569275736,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.014400594621026264,0,1,0,1,0,0,0,0,1
1,0,1,2.166276203347976,2.263766307557024,1,0,0,0,-0.17838557491573748,1,-0.28839885851467184,0,0,0,1,0,0,0,0,1
1,0,1,0.08240719855136908,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.982597040003064,0,1,0,1,0,0,0,0,1
1,0,1,0.08240719855136908,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.982597040003064,0,1,0,1,0,0,0,0,1
1,0,1,1.4647633433022291,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.3262487901566341,0,1,0,1,0,0,0,0,1
1,0,1,0.08240719855136908,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.982597040003064,0,1,0,1,0,0,0,0,1
1,0,1,2.1625180987405885,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.41787125388563,0,0,0,1,0,0,0,0,1
1,0,1,-0.4756713356457381,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.8122723476142337,0,1,0,1,0,0,0,0,1
1,0,1,-0.4756713356457381,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.8122723476142337,0,1,0,1,0,0,0,0,1
1,0,1,1.7566428011426911,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.380021322243668,0,1,0,1,0,0,0,0,1
1,0,1,0.522105437615757,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.5094728944785356,0,1,0,1,0,0,0,0,1
1,0,1,1.5399254354499876,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.22257521865181873,0,1,0,1,0,0,0,0,1
0,0,1,1.903208880830821,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.7524742616392904,0,0,0,1,0,0,0,0,1
1,0,1,0.6404857327484766,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.8690472450771771,0,1,0,1,0,0,0,0,1
1,0,1,0.6404857327484766,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.566247791941479,0,1,0,1,0,0,0,0,1
0,0,1,0.3498589764438103,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.24150018447279986,0,0,0,1,0,0,0,0,1
1,0,1,-0.8088899441674677,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.3739749452196678,0,1,0,1,0,0,0,0,1
1,0,1,1.3056702482561402,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.112048612237932,0,1,0,1,0,0,0,0,1
0,0,1,1.3207026666856918,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.07117549208396966,0,0,0,1,0,0,0,0,1
1,0,1,1.0914582856350281,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.717647518509328,0,0,0,1,0,0,0,0,1
1,0,1,2.3147213353397986,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.096146834928951,0,1,0,1,0,0,0,0,1
1,0,1,1.2267500515009937,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.1937740294097662,0,0,0,1,0,0,0,0,1
0,0,1,1.3207026666856918,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.05225052626298853,0,0,0,1,0,0,0,0,1
1,0,1,0.7569869755775026,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.12795038954691307,0,1,0,1,0,0,0,0,1
1,0,1,1.3169445620783038,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.2853964931387623,0,0,0,1,0,0,0,0,1
0,0,1,2.0973776188791975,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.09010045790495079,0,0,0,1,0,0,0,0,1
1,0,1,0.7569869755775026,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.004524371199954869,0,1,0,1,0,0,0,0,1
1,0,1,0.7569869755775026,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.35504997939868665,0,1,0,1,0,0,0,0,1
0,0,1,2.917897124825562,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.3012982704477432,0,0,0,1,0,0,0,0,1
1,0,1,0.7569869755775026,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.1468753553678942,0,1,0,1,0,0,0,0,1
1,0,1,0.7569869755775026,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.1468753553678942,0,1,0,1,0,0,0,0,1
1,0,1,-0.4756713356457381,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.1529217323918943,0,1,0,1,0,0,0,0,1
1,0,1,-0.5872870424851595,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.0393719374660075,0,1,0,1,0,0,0,0,1
1,0,1,1.7622799580537736,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.8311973134352149,0,0,0,1,0,0,0,0,1
1,0,1,1.7622799580537736,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.1907716640338566,0,0,0,1,0,0,0,0,1
1,0,1,0.22458882286421267,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.06129926866289827,0,0,0,1,0,0,0,0,1
1,0,1,2.636039279271467,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.263448338805781,0,1,0,1,0,0,0,0,1
1,0,1,1.2267500515009937,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.9417239198491018,0,1,0,1,0,0,0,0,1
1,0,1,-0.1825391762694796,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.979573851491064,0,1,0,1,0,0,0,0,1
1,0,1,0.22458882286421267,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.06129926866289827,0,0,0,1,0,0,0,0,1
1,0,1,2.3147213353397986,2.263766307557024,1,0,0,0,-0.17838557491573748,0,2.3043214589597434,0,1,0,1,0,0,0,0,1
1,0,1,1.7566428011426911,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.6419476552254035,0,1,0,1,0,0,0,0,1
1,0,1,0.42063661321628265,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.6040977235834413,0,0,0,1,0,0,0,0,1
0,0,1,1.3207026666856918,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.22257521865181873,0,0,0,1,0,0,0,0,1
1,0,1,1.001263775057718,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.2793501161147621,0,0,0,1,0,0,0,0,1
0,0,1,0.5200926042608831,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.260425150293781,0,0,0,1,0,0,0,0,1
1,0,1,1.8806602531864933,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,1.2255984071638186,0,0,0,1,0,0,0,0,1
1,0,1,2.792626971245964,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,-0.6479732091133134,0,1,0,1,0,0,0,0,1
1,0,1,-0.216362117735971,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.115071800749932,0,0,0,1,0,0,0,0,1
1,0,1,-0.216362117735971,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.115071800749932,0,0,0,1,0,0,0,0,1
0,0,1,-0.047247410403514205,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.115071800749932,0,0,0,1,0,0,0,0,1
1,0,1,-0.216362117735971,-0.3911256378989827,1,0,0,0,-0.17838557491573748,0,2.115071800749932,0,0,0,1,0,0,0,0,1
1,0,1,-0.216362117735971,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.115071800749932,0,0,0,1,0,0,0,0,1
1,0,1,-0.216362117735971,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.115071800749932,0,0,0,1,0,0,0,0,1
0,0,1,0.20642465059517115,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.979573851491064,0,0,0,1,0,0,0,0,1
1,0,1,-0.216362117735971,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.115071800749932,0,0,0,1,0,0,0,0,1
1,0,1,-0.216362117735971,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.115071800749932,0,0,0,1,0,0,0,0,1
1,0,1,0.944892205946899,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.6040977235834413,0,0,0,1,0,0,0,0,1
1,0,1,0.47137102541601983,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,2.1718466982128755,0,0,0,1,0,0,0,0,1
1,0,1,-0.9717411438209446,2.263766307557024,1,0,0,0,-0.17838557491573748,0,2.1907716640338566,0,1,0,1,0,0,0,0,1
1,0,1,1.790465742609183,2.263766307557024,1,0,0,0,-0.17838557491573748,1,0.22257521865181873,0,0,0,1,0,0,0,0,1
0,0,1,1.2042014238566658,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.260425150293781,0,0,0,1,0,0,0,0,1
1,0,1,1.8355629978978385,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,1.6797975868673658,0,1,0,1,0,0,0,0,1
1,0,1,-0.12616760715866068,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,0.12795038954691307,0,1,0,1,0,0,0,0,1
1,0,1,0.6630343603928044,0.9363203348290204,1,0,0,0,-0.17838557491573748,0,0.544299637608498,0,1,0,1,0,0,0,0,1
1,0,1,0.1105929831067789,0.9363203348290204,1,0,0,0,-0.17838557491573748,1,1.7365724843303092,0,0,0,1,0,0,0,0,1
